latitude,longitude,city,iyear,attacktype1_txt,nkill
11.083983,13.693092,Gwoza,2013,Unknown,13.0
11.22223,13.783822,Pulka,2013,Unknown,13.0
12.203506,14.01755,Logomani,2013,Armed Assault,19.0
11.72805,13.298986,Kawuri,2013,Armed Assault,5.0
11.655408,13.412932,Konduga,2013,Armed Assault,5.0
11.485018,12.311891,Goniri,2013,Armed Assault,18.0
5.52372,5.753167,Warri,2013,Bombing/Explosion,0.0
7.651796,9.730322,Ukum district,2013,Assassination,0.0
0.0,0.0,Not Specified,2013,Hostage Taking (Kidnapping),0.0
11.74464,11.970257,Damatura,2013,Armed Assault,21.0
11.74464,11.970257,Damatura,2013,Armed Assault,21.0
11.74464,11.970257,Damatura,2013,Armed Assault,21.0
11.74464,11.970257,Damatura,2013,Armed Assault,21.0
11.74464,11.970257,Damatura,2013,Armed Assault,21.0
11.74464,11.970257,Damatura,2013,Armed Assault,20.0
10.516667,7.433333,Kaduna,2013,Armed Assault,1.0
4.77408,6.32686,Ogbia,2013,Hostage Taking (Kidnapping),0.0
11.415747,14.238104,Banki,2013,Armed Assault,4.0
11.526846,13.69271,Bama,2013,Armed Assault,27.0
6.416667,6.483333,Obomkpa,2013,Assassination,0.0
11.153746,13.728327,Gwoza district,2013,Armed Assault,30.0
11.649722,14.1025,Gulumba Gana,2013,Unknown,13.0
7.351571,8.837643,Not Specified,2013,Armed Assault,6.0
7.677454,6.42371,Osara,2013,Armed Assault,4.0
8.899572,11.365944,Jalingo,2013,Assassination,0.0
4.784821,7.005453,Port Harcourt,2013,Hostage Taking (Kidnapping),4.0
10.868252,13.250991,Bdagu,2013,Armed Assault,5.0
10.983832,13.350346,Izge,2013,Armed Assault,5.0
11.089722,13.688376,Hartsa,2013,Armed Assault,4.0
10.88333,13.31667,Yazza,2013,Armed Assault,4.0
10.686149,13.269597,Lassa,2013,Armed Assault,4.0
10.750977,13.220349,Dille,2013,Armed Assault,4.0
4.784821,7.005453,Port Harcourt,2013,Armed Assault,3.0
11.577713,14.147385,Suwasara,2013,Hostage Taking (Kidnapping),0.0
10.653802,11.085038,Bojude,2013,Armed Assault,4.0
4.327968,6.063073,Akassa,2013,Hostage Taking (Kidnapping),0.0
7.616008,4.744781,Ilashe Ijesa,2013,Assassination,1.0
10.266403,13.264611,Mubi,2013,Armed Assault,6.0
11.15782,12.76046,Damboa district,2013,Armed Assault,12.0
4.77408,6.32686,Ogbia,2013,Hostage Taking (Kidnapping),0.0
9.066667,7.483333,Abuja,2013,Assassination,0.0
8.893636,9.455868,Kuka,2013,Armed Assault,5.0
11.105474,13.673832,Arboko,2013,Armed Assault,0.0
11.07313,13.711096,Chinene,2013,Armed Assault,0.0
9.549123,8.886223,Katu Kapang,2013,Armed Assault,13.0
9.529231,8.897797,Daron,2013,Armed Assault,8.0
9.531009,8.898212,Garubok,2013,Armed Assault,9.0
9.284056,9.654551,Rawuru,2013,Armed Assault,7.0
12.87324,11.04634,Gashau,2013,Armed Assault,1.0
10.5726,12.15829,Sabon Gari,2013,Armed Assault,19.0
12.787081,13.876648,Madayi,2013,Armed Assault,7.0
6.452667,7.510333,Enugu,2013,Armed Assault,0.0
11.840929,13.141459,Maiduguri,2013,Armed Assault,26.0
11.840929,13.141459,Maiduguri,2013,Armed Assault,0.0
11.840929,13.141459,Maiduguri,2013,Armed Assault,4.0
11.840929,13.141459,Maiduguri,2013,Facility/Infrastructure Attack,0.0
11.840929,13.141459,Maiduguri,2013,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2013,Armed Assault,0.0
11.840929,13.141459,Maiduguri,2013,Armed Assault,0.0
0.0,0.0,Not Specified,2013,Hostage Taking (Kidnapping),0.0
12.12052,13.174035,Not Specified,2013,Unknown,5.0
11.157503,12.762843,Bulabulin Ngaura,2013,Armed Assault,9.0
11.877133,13.403545,Limanti,2013,Hostage Taking (Kidnapping),0.0
11.083983,13.693092,Gwoza,2013,Facility/Infrastructure Attack,4.0
4.827404,7.015945,Port Harcourt,2013,Bombing/Explosion,0.0
9.534481,8.898872,Barakin Ladi,2013,Armed Assault,5.0
10.266718,13.266615,Mubi,2013,Armed Assault,10.0
11.526846,13.69271,Bama,2013,Hostage Taking (Kidnapping),70.0
9.617561,8.309549,Madakiya,2013,Armed Assault,2.0
11.974328,8.50026,Kano,2013,Hostage Taking (Kidnapping),0.0
10.455957,12.395637,Tashan Alade,2013,Armed Assault,12.0
10.485119,12.42822,Kwajaffa Babur,2013,Armed Assault,4.0
9.298274,8.963644,Maikatako,2013,Armed Assault,2.0
4.530027,6.312793,Agrisaba,2014,Hostage Taking (Kidnapping),0.0
10.516667,7.433333,Kaduna,2014,Armed Assault,4.0
9.516667,8.7,Shonong,2014,Armed Assault,34.0
11.85091,8.396,Kwankwaso,2014,Armed Assault,3.0
11.655408,13.412932,Konduga,2014,Hostage Taking (Kidnapping),9.0
11.083983,13.693092,Gwoza,2014,Facility/Infrastructure Attack,0.0
11.151905,12.758704,Damboa,2014,Bombing/Explosion,39.0
11.655408,13.412932,Konduga,2014,Armed Assault,5.0
10.491363,12.247484,Sabon Gari,2014,Armed Assault,8.0
11.840929,13.141459,Maiduguri,2014,Bombing/Explosion,18.0
12.108889,13.117778,Tuba,2014,Armed Assault,5.0
11.661944,14.02,Banki,2014,Armed Assault,6.0
13.36306,12.79921,Gashagar,2014,Facility/Infrastructure Attack,7.0
11.722367,13.282406,Alau,2014,Armed Assault,19.0
12.483854,14.184197,Wulgo,2014,Armed Assault,1.0
12.12052,13.174035,Not Specified,2014,Armed Assault,10.0
12.12052,13.174035,Not Specified,2014,Armed Assault,8.0
12.12052,13.174035,Not Specified,2014,Facility/Infrastructure Attack,0.0
12.12052,13.174035,Not Specified,2014,Facility/Infrastructure Attack,0.0
11.181479,13.753638,Wala,2014,Armed Assault,0.0
4.52885,6.402778,Nembe district,2014,Hostage Taking (Kidnapping),0.0
9.632177,8.503456,Kaura,2014,Armed Assault,1.0
11.655408,13.412932,Konduga,2014,Hostage Taking (Kidnapping),52.0
9.281043,12.380733,Waga Chakawa,2014,Hostage Taking (Kidnapping),22.0
7.797822,5.333797,Oye,2014,Hostage Taking (Kidnapping),0.0
11.390135,10.199511,Giade,2014,Armed Assault,0.0
9.666667,8.516667,Manchok,2014,Armed Assault,7.0
11.089722,13.688376,Gwoza district,2014,Bombing/Explosion,7.0
10.889103,13.627587,Sabon Garin Yamdula,2014,Armed Assault,11.0
11.063275,7.700373,Zaria,2014,Armed Assault,3.0
5.513103,6.042539,Not Specified,2014,Hostage Taking (Kidnapping),0.0
9.581412,8.719833,Atakar,2014,Armed Assault,11.0
9.570959,8.697883,Rajat,2014,Armed Assault,19.0
9.634938,8.497185,Kirim,2014,Armed Assault,10.0
9.627534,8.531907,Zagan,2014,Armed Assault,10.0
9.635277,8.505035,Zandyen,2014,Armed Assault,10.0
10.897831,11.609238,Bara,2014,Armed Assault,19.0
10.65289,12.907513,Askira,2014,Bombing/Explosion,0.0
10.657376,12.906142,Askira,2014,Bombing/Explosion,3.0
9.07612,10.05916,Mavo,2014,Armed Assault,22.0
6.297885,7.933992,Umuezekoha,2014,Hostage Taking (Kidnapping),0.0
6.134073,8.102923,Ezza North district,2014,Hostage Taking (Kidnapping),0.0
11.181479,13.753638,Warabe,2014,Armed Assault,0.0
11.122998,13.791547,Ngoshe,2014,Bombing/Explosion,0.0
11.469069,13.758721,Ngurosoye,2014,Bombing/Explosion,0.0
11.819152,13.208902,Kaleri,2014,Bombing/Explosion,0.0
11.650023,14.103274,Gulumba Gana,2014,Bombing/Explosion,0.0
11.134261,13.87221,Ashigashiya,2014,Bombing/Explosion,0.0
11.879724,13.28294,Kaka,2014,Bombing/Explosion,0.0
11.655408,13.412932,Konduga,2014,Hostage Taking (Kidnapping),39.0
12.093039,13.15527,Wajriko,2014,Armed Assault,4.0
10.399668,12.015813,Chinene,2014,Armed Assault,7.0
12.12052,13.174035,Izghe,2014,Armed Assault,9.0
11.655408,13.412932,Konduga,2014,Armed Assault,0.0
12.12052,13.174035,Izghe,2014,Armed Assault,106.0
13.115595,13.840057,Doron Baga,2014,Armed Assault,10.0
4.647382,6.075043,Peremabiri,2014,Armed Assault,2.0
11.255011,14.150642,Banki,2014,Hostage Taking (Kidnapping),0.0
8.698664,8.666581,Gidan Sule,2014,Armed Assault,5.0
10.148921,12.433163,Galga,2014,Armed Assault,11.0
10.906089,12.089031,Buratai,2014,Armed Assault,1.0
9.797125,8.863386,Gyero,2014,Armed Assault,7.0
11.526846,13.69271,Bama,2014,Armed Assault,96.0
12.038732,13.911987,Dikwa,2014,Armed Assault,0.0
9.519581,8.892475,Rapyem,2014,Armed Assault,13.0
12.12052,13.174035,Izghe,2014,Armed Assault,4.0
12.683079,13.437737,Mairari,2014,Facility/Infrastructure Attack,2.0
11.840929,13.141459,Maiduguri,2014,Assassination,0.0
11.247069,12.01246,Buni Yadi,2014,Hostage Taking (Barricade Incident),59.0
10.619694,13.38658,Kirchiga,2014,Armed Assault,8.0
10.746436,13.415076,Shuwa,2014,Armed Assault,20.0
10.616627,13.423188,Michika,2014,Armed Assault,12.0
9.576768,8.712435,Diyam-Rim,2014,Armed Assault,2.0
9.544178,8.895066,Rakok,2014,Armed Assault,0.0
9.518805,8.895269,Razat,2014,Armed Assault,0.0
10.831911,13.558752,Shuwa,2014,Assassination,0.0
11.840929,13.141459,Maiduguri,2014,Bombing/Explosion,18.0
11.840929,13.141459,Maiduguri,2014,Bombing/Explosion,17.0
11.829979,12.630177,Mainok,2014,Armed Assault,39.0
13.063921,5.239164,Sokoto,2014,Facility/Infrastructure Attack,0.0
11.923489,13.607649,Mafa,2014,Armed Assault,32.0
5.341899,5.349472,Forcados,2014,Facility/Infrastructure Attack,0.0
11.923489,13.607649,Mafa,2014,Bombing/Explosion,3.0
10.99779,10.410488,Darazo,2014,Hostage Taking (Kidnapping),0.0
9.066043,7.48143,Abuja,2014,Armed Assault,0.0
11.842039,12.801437,Jakana,2014,Bombing/Explosion,45.0
12.357456,7.903555,Gidan Mutum Daya,2014,Armed Assault,3.0
10.392768,9.011511,Zalau,2014,Hostage Taking (Kidnapping),0.0
7.778402,4.552943,Osogbo,2014,Bombing/Explosion,0.0
11.22223,13.783822,Pulka,2014,Armed Assault,11.0
9.56679,8.716831,Gwon,2014,Armed Assault,4.0
9.537205,8.676712,Gwarama,2014,Armed Assault,3.0
9.537208,8.676712,Gwarim,2014,Armed Assault,3.0
9.567222,8.735278,Torok,2014,Armed Assault,3.0
8.596534,9.769788,Gida Bua,2014,Armed Assault,3.0
7.983678,4.645906,Inisa,2014,Assassination,0.0
11.181479,13.753638,Wala,2014,Armed Assault,7.0
7.689167,9.250278,Logo district,2014,Armed Assault,6.0
7.714256,9.313614,Logo district,2014,Armed Assault,6.0
7.474488,9.359609,Logo district,2014,Hijacking,6.0
6.900471,9.429502,Anyiase,2014,Unknown,7.0
7.166667,9.283333,Katsina Ala,2014,Armed Assault,3.0
7.166667,9.283333,Katsina Ala,2014,Armed Assault,2.0
12.669321,13.612599,Monguno,2014,Armed Assault,0.0
12.366284,13.828917,Marte,2014,Armed Assault,0.0
11.923489,13.607649,Mafa,2014,Armed Assault,17.0
6.447739,7.520526,Enugu,2014,Armed Assault,0.0
11.167602,13.741359,Gwoza district,2014,Assassination,5.0
11.55106,7.021365,Mai Gora,2014,Armed Assault,40.0
11.721105,7.03656,Kura Mota,2014,Armed Assault,7.0
12.84887,7.71567,Rimi,2014,Armed Assault,7.0
11.555854,7.022816,Maigora,2014,Armed Assault,8.0
11.637489,7.107145,Sabon Layin Galadima,2014,Armed Assault,21.0
4.780545,6.333275,Akepelai,2014,Hostage Taking (Kidnapping),0.0
7.990516,8.700625,Tse Akenyi,2014,Assassination,0.0
4.536333,6.405593,Nembe district,2014,Hostage Taking (Kidnapping),0.0
4.536333,6.405593,Nembe district,2014,Hostage Taking (Kidnapping),0.0
11.247069,12.01246,Buni Yadi,2014,Armed Assault,3.0
4.885824,6.940821,Rumuekini,2014,Hostage Taking (Kidnapping),0.0
11.840929,13.141459,Maiduguri,2014,Armed Assault,212.0
9.626755,8.503604,Angwan Sankwai,2014,Armed Assault,34.0
9.627067,8.50424,Angwan Gata,2014,Armed Assault,33.0
9.632431,8.502985,Chenshyi,2014,Armed Assault,33.0
13.09646,7.328717,Gafoni,2014,Armed Assault,9.0
10.442391,12.234181,Pela Birni,2014,Armed Assault,2.0
6.034407,7.821732,Okposi,2014,Hostage Taking (Kidnapping),1.0
11.485018,12.311891,Goniri,2014,Armed Assault,9.0
11.470559,13.759098,Ngurosoya,2014,Bombing/Explosion,32.0
11.392607,12.913806,Mustafanari,2014,Armed Assault,2.0
5.795948,7.03929,Orlu,2014,Assassination,0.0
7.820221,8.860166,Gbajimba,2014,Unknown,0.0
7.820035,8.860315,Gbajimba,2014,Armed Assault,13.0
9.933421,8.88309,Jos,2014,Armed Assault,0.0
8.181252,9.740349,Ibi,2014,Armed Assault,1.0
9.09402,9.956358,Wase,2014,Armed Assault,7.0
7.889016,7.912308,Adeka,2014,Armed Assault,4.0
11.768476,13.076973,Maiduguri,2014,Bombing/Explosion,4.0
11.840929,13.141459,Maiduguri,2014,Bombing/Explosion,8.0
10.466988,7.412366,Kaduna,2014,Bombing/Explosion,0.0
7.296174,8.481503,Agena,2014,Armed Assault,27.0
8.145827,8.797564,Keana district,2014,Armed Assault,5.0
7.652859,8.133545,Shengev,2014,Unarmed Assault,15.0
5.485,7.035,Owerri,2014,Armed Assault,0.0
10.516667,7.433333,Kaduna,2014,Hostage Taking (Kidnapping),0.0
7.889693,7.911945,Olegaje,2014,Hostage Taking (Kidnapping),5.0
7.888747,7.908966,Ogumogbo,2014,Hostage Taking (Kidnapping),5.0
8.005087,7.699966,Ejuma,2014,Hostage Taking (Kidnapping),5.0
7.889886,7.911245,Ogbagaji,2014,Hostage Taking (Kidnapping),4.0
11.107834,12.761358,Damboa district,2014,Armed Assault,4.0
9.066043,7.48143,Abuja,2014,Armed Assault,21.0
11.685893,11.619161,Ngelzarma,2014,Armed Assault,0.0
11.666179,14.043616,Jakana,2014,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2014,Bombing/Explosion,19.0
5.374749,5.893284,Kiagbodo,2014,Hostage Taking (Kidnapping),0.0
12.150833,13.910556,Kaga district,2014,Armed Assault,4.0
12.7775,6.783333,Zurmi district,2014,Armed Assault,14.0
12.08575,5.298496,Birnin Tudu,2014,Armed Assault,8.0
11.247069,12.01246,Buni Yadi,2014,Armed Assault,4.0
11.247069,12.01246,Buni Yadi,2014,Facility/Infrastructure Attack,4.0
11.247069,12.01246,Buni Yadi,2014,Facility/Infrastructure Attack,3.0
11.137871,12.474454,Gwargube,2014,Armed Assault,7.0
12.124167,6.534444,Galadima,2014,Armed Assault,200.0
8.300103,9.978373,Jibu,2014,Armed Assault,10.0
9.652386,6.52606,Bosso district,2014,Armed Assault,2.0
11.509748,12.978912,Not Specified,2014,Armed Assault,5.0
11.704399,11.088539,Potiskum,2014,Armed Assault,2.0
12.035825,13.918564,Dikwa,2014,Hostage Taking (Kidnapping),8.0
12.082407,14.467137,Kala Balge,2014,Bombing/Explosion,60.0
11.448208,12.940492,Not Specified,2014,Armed Assault,8.0
6.862314,9.857089,Kashimbila,2014,Hostage Taking (Kidnapping),2.0
11.125879,13.79153,Ngoshe,2014,Bombing/Explosion,30.0
11.725265,14.263032,Amchaka,2014,Armed Assault,60.0
11.485799,13.131538,Kaigamari,2014,Armed Assault,8.0
7.03333,8.883333,Kula,2014,Unknown,2.0
9.066559,7.483589,Abuja,2014,Bombing/Explosion,71.0
10.868446,12.847064,Chibok,2014,Hostage Taking (Kidnapping),8.0
9.766607,9.469026,Wasasa,2014,Armed Assault,1.0
4.921162,6.274773,Yenagoa,2014,Armed Assault,1.0
10.37977,12.220493,Sabon Kasuawa,2014,Assassination,2.0
7.890726,7.91025,Obagaji,2014,Armed Assault,12.0
7.921062,9.826848,Nwokyo,2014,Armed Assault,7.0
10.777222,10.2975,Soro,2014,Hijacking,1.0
4.827404,7.015945,Port Harcourt,2014,Bombing/Explosion,0.0
11.156978,13.733971,Wala,2014,Armed Assault,18.0
5.248889,6.655556,Ogbogwu,2014,Armed Assault,5.0
11.313985,10.465234,Misau,2014,Armed Assault,0.0
11.356052,10.672901,Sade,2014,Armed Assault,2.0
5.52372,5.753167,Warri,2014,Assassination,1.0
11.405733,10.013577,Yana,2014,Facility/Infrastructure Attack,0.0
11.405733,10.013577,Yana,2014,Facility/Infrastructure Attack,0.0
11.405733,10.013577,Yana,2014,Facility/Infrastructure Attack,0.0
11.405733,10.013577,Yana,2014,Facility/Infrastructure Attack,0.0
8.102713,10.067305,Bantaji,2014,Armed Assault,15.0
9.133418,12.483342,Bantaje,2014,Hostage Taking (Kidnapping),0.0
6.783611,9.069722,Vandeikya,2014,Bombing/Explosion,0.0
11.924128,13.600939,Mafa,2014,Assassination,2.0
10.800639,13.544762,Sabongari Hyambula,2014,Armed Assault,5.0
8.033962,9.807233,Wukari district,2014,Armed Assault,17.0
11.06677,7.69997,Zaria,2014,Hostage Taking (Kidnapping),0.0
11.083983,13.693092,Gwoza,2014,Bombing/Explosion,0.0
7.877144,9.778883,Wukari,2014,Armed Assault,2.0
11.509748,12.978912,Firgi,2014,Hostage Taking (Kidnapping),0.0
10.369722,13.374167,Kuba,2014,Hostage Taking (Kidnapping),8.0
12.752502,6.281165,Fura,2014,Armed Assault,3.0
9.006931,7.566801,Nyanya,2014,Bombing/Explosion,19.0
11.510034,12.978912,Not Specified,2014,Armed Assault,10.0
11.000868,13.329817,Izge,2014,Armed Assault,0.0
11.666729,13.683188,Gremari,2014,Facility/Infrastructure Attack,0.0
11.840929,13.141459,Maiduguri,2014,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2014,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2014,Bombing/Explosion,6.0
11.74464,11.970257,Damaturu,2014,Bombing/Explosion,0.0
11.825307,13.170313,Kayamla,2014,Armed Assault,0.0
12.359468,14.210929,Gamboru Ngala,2014,Armed Assault,315.0
10.286879,11.962558,Walama,2014,Assassination,2.0
11.181479,13.753638,Warabe,2014,Hostage Taking (Kidnapping),0.0
11.154838,13.734206,Wala,2014,Hostage Taking (Kidnapping),0.0
9.008288,7.567349,Nyanya,2014,Armed Assault,0.0
9.376786,8.585856,Fadan Karshe,2014,Armed Assault,7.0
7.946681,10.06501,Kano-Kabawa,2014,Armed Assault,2.0
11.151905,12.758704,Damboa,2014,Armed Assault,56.0
10.970246,13.666146,Limankara,2014,Hostage Taking (Kidnapping),0.0
12.359468,14.210929,Gamboru,2014,Bombing/Explosion,30.0
10.778451,12.231547,Gur,2014,Bombing/Explosion,1.0
11.085941,13.69109,Gwoza district,2014,Bombing/Explosion,0.0
9.248437,10.185178,Dinya,2014,Armed Assault,4.0
10.970246,13.666146,Limankara,2014,Bombing/Explosion,0.0
11.277037,9.882266,Gwaram district,2014,Bombing/Explosion,3.0
11.893611,14.094167,Mulehe,2014,Armed Assault,10.0
7.853304,10.963746,Bali district,2014,Armed Assault,5.0
12.046389,14.480833,Kalabalge district,2014,Armed Assault,60.0
12.046389,14.480833,Kalabalge district,2014,Armed Assault,200.0
11.929978,14.343351,Garawa,2014,Armed Assault,151.0
10.869205,12.847621,Chibok,2014,Armed Assault,4.0
10.894083,10.380403,Shedarki,2014,Facility/Infrastructure Attack,0.0
10.894083,10.380403,Shedarki,2014,Facility/Infrastructure Attack,0.0
10.894083,10.380403,Shedarki,2014,Facility/Infrastructure Attack,0.0
10.152778,8.633611,Kurumin Dodo,2014,Armed Assault,1.0
11.722177,13.282767,Alau Ngawa Fate,2014,Armed Assault,2.0
8.884813,7.231787,Kuje,2014,Armed Assault,0.0
5.037647,7.912421,Uyo,2014,Armed Assault,0.0
6.458927,3.387733,Lagos,2014,Bombing/Explosion,0.0
11.255011,14.150642,Banki,2014,Hijacking,0.0
11.806517,12.497848,Not Specified,2014,Armed Assault,101.0
11.532654,12.997888,Dalwa-Masuba,2014,Armed Assault,40.0
11.467248,13.756455,Nguro Soye,2014,Armed Assault,29.0
11.974328,8.50026,Kano,2014,Bombing/Explosion,5.0
4.74,7.083,Okrika,2014,Bombing/Explosion,7.0
11.974328,8.50026,Kano,2014,Bombing/Explosion,0.0
7.864511,7.508229,Omala district,2014,Armed Assault,4.0
7.883333,7.183333,Ogane-Inugu,2014,Armed Assault,3.0
9.933333,8.883333,Jos,2014,Bombing/Explosion,59.0
9.933333,8.883333,Jos,2014,Bombing/Explosion,59.0
10.708482,12.739788,Alagarno,2014,Armed Assault,19.0
10.716556,12.016839,Shawa,2014,Armed Assault,10.0
10.849199,12.215991,Bulakurbe,2014,Armed Assault,19.0
12.987751,13.658638,Chukongudo,2014,Armed Assault,25.0
12.425,13.937222,Fage,2014,Armed Assault,20.0
10.617342,12.732679,Makir,2014,Armed Assault,2.0
10.82636,12.420727,Kimbi,2014,Armed Assault,8.0
12.365278,13.829167,Marte district,2014,Armed Assault,25.0
11.284341,13.428059,Kabrihu,2014,Armed Assault,0.0
11.247069,12.01246,Buni Yadi,2014,Hostage Taking (Kidnapping),0.0
11.247069,12.01246,Buni Yadi,2014,Hostage Taking (Kidnapping),0.0
9.933333,8.883333,Jos,2014,Bombing/Explosion,3.0
10.880833,13.578333,Gubula,2014,Armed Assault,0.0
11.999943,8.516783,Kanuyya,2014,Armed Assault,24.0
10.873409,13.54068,Waga,2014,Armed Assault,20.0
9.155312,9.803095,Gida Bua,2014,Armed Assault,4.0
11.247069,12.01246,Buni Yadi,2014,Armed Assault,3.0
11.247069,12.01246,Buni Yadi,2014,Armed Assault,3.0
11.247069,12.01246,Buni Yadi,2014,Armed Assault,3.0
11.247069,12.01246,Buni Yadi,2014,Armed Assault,3.0
11.1347,13.874979,Ashigashiya,2014,Armed Assault,5.0
11.079773,13.700752,Chinene,2014,Armed Assault,4.0
11.247069,12.01246,Buni Yadi,2014,Armed Assault,3.0
11.247069,12.01246,Buni Yadi,2014,Armed Assault,3.0
11.247069,12.01246,Buni Yadi,2014,Armed Assault,3.0
11.247069,12.01246,Buni Yadi,2014,Armed Assault,3.0
7.495835,7.204161,Egume,2014,Assassination,1.0
11.081187,13.695173,Amuda,2014,Armed Assault,5.0
11.081187,13.695173,Arbokko,2014,Armed Assault,4.0
11.128632,13.79461,Gumushi,2014,Armed Assault,26.0
9.727778,8.835278,Kuru district,2014,Armed Assault,4.0
8.235524,11.052084,Mayo Kam,2014,Armed Assault,3.0
11.573608,13.540346,Awulari,2014,Armed Assault,8.0
10.488333,12.419444,Tashan Alade,2014,Assassination,3.0
12.342068,14.185827,Ngala district,2014,Armed Assault,14.0
12.342068,14.185827,Ngala district,2014,Armed Assault,14.0
12.34494,14.183417,Gula,2014,Armed Assault,14.0
11.702987,13.067681,Kama,2014,Armed Assault,0.0
10.261178,13.255797,Mubi,2014,Bombing/Explosion,40.0
11.107849,13.813551,Attagara,2014,Armed Assault,13.0
10.6111,12.195,Bui,2014,Armed Assault,4.0
11.12742,13.790423,Gwoshe,2014,Facility/Infrastructure Attack,0.0
11.107849,13.813551,Attagara,2014,Armed Assault,100.0
11.083973,13.682182,Aganjara,2014,Armed Assault,100.0
11.126492,13.78975,Ngoshe,2014,Armed Assault,100.0
11.107849,13.813551,Agapalwa,2014,Armed Assault,100.0
12.082,13.751303,Belgeri,2014,Armed Assault,45.0
11.490023,12.965226,Kumala,2014,Facility/Infrastructure Attack,0.0
6.498915,7.51307,Enugu,2014,Hostage Taking (Barricade Incident),3.0
10.286653,11.163861,Gombe,2014,Bombing/Explosion,4.0
10.890928,13.627589,Madagali,2014,Armed Assault,1.0
10.890928,13.627589,Madagali,2014,Facility/Infrastructure Attack,0.0
10.890928,13.627589,Madagali,2014,Facility/Infrastructure Attack,0.0
10.86875,12.847764,Chibok,2014,Hostage Taking (Kidnapping),0.0
9.998184,7.956361,Agunu,2014,Armed Assault,2.0
10.424758,7.399945,Gora,2014,Armed Assault,1.0
11.829979,12.630177,Mainok,2014,Armed Assault,61.0
11.17275,13.429547,Bitta,2014,Armed Assault,51.0
10.286653,11.163861,Gombe,2014,Bombing/Explosion,2.0
10.869177,12.847695,Chibok district,2014,Armed Assault,3.0
10.870986,12.848914,Wurojene,2014,Armed Assault,2.0
11.17275,13.429547,Bitta,2014,Armed Assault,5.0
11.199038,13.373917,Izghe,2014,Armed Assault,0.0
9.54891,8.787188,Tanjol,2014,Armed Assault,4.0
9.580896,8.780507,Tashok,2014,Armed Assault,4.0
9.517074,8.69389,Bachit,2014,Armed Assault,0.0
